layer,bits,bit_setting,view,mode,rotation_path,rotation_seed,qjl_seed,storage_dtype,rotation_dim,learned_rotation_orthogonality_error,learned_rotation_determinant_error_max,effective_rotation_orthogonality_error,effective_rotation_determinant_error_max,block,learned_orthogonality_error,learned_determinant,learned_determinant_error,effective_orthogonality_error,effective_determinant,effective_determinant_error,effective_orthogonality_error_z,effective_determinant_error_z,is_outlier
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,2,0.0022840499877929688,1.0022740303879765,0.0022740303879764667,0.0022840499877929688,1.0022740303879767,0.0022740303879766888,-1.246569305241134,0.17551755709318248,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,3,0.0028281807899475098,0.9998263361799797,0.00017366382002026448,0.0028281807899475098,0.9998263361799794,0.00017366382002059755,-0.46468482835488417,-1.2084478752635452,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,4,0.002574622631072998,0.9989188275563806,0.0010811724436193826,0.002574622631072998,0.9989188275563808,0.0010811724436191605,-0.8290332306633634,-0.6104757956335384,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,5,0.002036326506640762,0.9982136860272326,0.001786313972767406,0.002036326506640762,0.9982136860272327,0.001786313972767295,-1.6025336132828663,-0.14584666082025594,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,6,0.0034083127975463867,0.9976863573730186,0.002313642626981416,0.0034083127975463867,0.9976863573730184,0.002313642626981638,0.36893129756623205,0.20161870073043378,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,7,0.0032399892807006836,0.9993571754462223,0.0006428245537777322,0.0032399892807006836,0.9993571754462229,0.000642824553777066,0.12706014380056554,-0.8993102953553298,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,8,0.003829479217529297,0.9970022786437952,0.0029977213562047966,0.003829479217529297,0.9970022786437951,0.0029977213562049077,0.9741230725337248,0.6523692167114686,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,9,0.0031605958938598633,0.9960575951734134,0.003942404826586587,0.0031605958938598633,0.996057595173414,0.003942404826586032,0.012976440962085434,1.2748364029029406,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,10,0.0020971447229385376,1.0033385587564698,0.0033385587564698227,0.0020971447229385376,1.0033385587564696,0.0033385587564696007,-1.5151413556733893,0.8769524809936157,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,11,0.0019847415387630463,0.9999891525516761,1.0847448323914044e-05,0.0019847415387630463,0.9999891525516762,1.0847448323803022e-05,-1.6766582271892234,-1.3157302104939061,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,12,0.00356292724609375,0.9963897165625837,0.0036102834374163173,0.00356292724609375,0.9963897165625841,0.003610283437415873,0.5911033134543833,1.0559962590107792,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,13,0.0034012794494628906,1.001226193779282,0.0012261937792819033,0.0034012794494628906,1.0012261937792817,0.0012261937792816813,0.35882478335081114,-0.514918896864939,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,14,0.0017445087432861328,0.9984249573297019,0.0015750426702980658,0.0017445087432861328,0.9984249573297017,0.0015750426702982878,-2.021858853359694,-0.28505673201779036,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,15,0.0020673274993896484,0.99934834181139,0.0006516581886100159,0.0020673274993896484,0.9993483418113897,0.000651658188610349,-1.557986980556985,-0.8934896707853898,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,16,0.003148317337036133,0.9998689933073437,0.00013100669265631026,0.003148317337036133,0.9998689933073431,0.00013100669265686538,-0.004667134702123949,-1.2365553449860769,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,17,0.0033235549926757812,1.0019056750638347,0.0019056750638346553,0.0033235549926757812,1.0019056750638342,0.0019056750638342113,0.24713923642785465,-0.06719771138199343,False
